id,start,end,label,category,region,certainty,uncertainty,source,link
gvp-10026,2500 BC,,Campi Flegrei eruption (VEI 4),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211010
gvp-10033,2150 BC,,Campi Flegrei eruption (VEI 5),nature,EUROPE,approx,500,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211010
gvp-10036,2000 BC,,Campi Flegrei eruption (VEI 4),nature,EUROPE,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211010
gvp-10037,1870 BC,,Campi Flegrei eruption (VEI 4),nature,EUROPE,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211010
gvp-10038,1650 BC,,Campi Flegrei eruption (VEI 4),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211010
gvp-10043,2420 BC,,Vesuvius eruption (VEI 5),nature,EUROPE,approx,40,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211020
gvp-10045,1550 BC,,Vesuvius eruption (VEI 4),nature,EUROPE,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211020
gvp-10046,1430 BC,,Vesuvius eruption (VEI 4),nature,EUROPE,approx,300,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211020
gvp-10047,880 BC,,Vesuvius eruption (VEI 4),nature,EUROPE,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211020
gvp-10052,203,,Vesuvius eruption (VEI 4),nature,EUROPE,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=211020
gvp-10060,1790-11,,Kilauea eruption (VEI 4),nature,AMERICAS,year,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=332010
gvp-10380,930,,Ceboruco eruption (VEI 6),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341030
gvp-10399,2370 BC,,Colima eruption (VEI 4),nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341040
gvp-10414,1585-01-10,,Colima eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341040
gvp-10417,1606-11-25,1606-12-13,Colima eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341040
gvp-10419,1622-06-08,1622-06-09,Colima eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341040
gvp-10436,1818-02-15,1818-02-16,Colima eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341040
gvp-10452,1889-08-09,1890-02-16,Colima eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341040
gvp-10459,1913-01-17,1913-01-24,Colima eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341040
gvp-10485,1759-09-29,1774,Michoacan-Guanajuato eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341060
gvp-10486,1943-02-20,1952-02-25,Michoacan-Guanajuato eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341060
gvp-10512,200 BC,,Popocatepetl eruption (VEI 5),nature,AMERICAS,approx,300,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341090
gvp-10514,823-03-01,,Popocatepetl eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341090
gvp-10564,2300 BC,,"Orizaba, Pico de eruption (VEI 4)",nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341100
gvp-10593,1793-03-02,1793-12,San Martin eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341110
gvp-10599,2030 BC,,"Chichon, El eruption (VEI 5)",nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341120
gvp-10606,780,,"Chichon, El eruption (VEI 5)",nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341120
gvp-10607,1190,,"Chichon, El eruption (VEI 4)",nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341120
gvp-10608,1360,,"Chichon, El eruption (VEI 5)",nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341120
gvp-10610,1982-03-28,1982-09-11,"Chichon, El eruption (VEI 5)",nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341120
gvp-10616,70,,Tacana eruption (VEI 4),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=341130
gvp-10624,1902-10-24,1902-11-12,Santa Maria eruption (VEI 6),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=342030
gvp-10673,1581-12-05,1582-01-15,Fuego eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=342090
gvp-10692,1717-08-27,1717-12-26,Fuego eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=342090
gvp-10695,1737-08-27,1737-09-24,Fuego eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=342090
gvp-10707,1857-01-15,1857-02-17,Fuego eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=342090
gvp-10714,1880-06-28,1880-08-20,Fuego eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=342090
gvp-10716,1932-01-21,1932-01-22,Fuego eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=342090
gvp-10727,1974-10-10,1974-12-04,Fuego eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=342090
gvp-10824,1200,,San Salvador eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=343050
gvp-10830,450,,Ilopango eruption (VEI 6),nature,AMERICAS,approx,30,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=343060
gvp-10872,1835-01-20,1835-01-25,Cosiguina eruption (VEI 5),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=344010
gvp-10900,1529,,Telica eruption (VEI 4),nature,AMERICAS,year,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=344040
gvp-10975,2550 BC,,Apoyeque eruption (VEI 5),nature,AMERICAS,approx,1500,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=344091
gvp-10976,1050 BC,,Apoyeque eruption (VEI 4),nature,AMERICAS,approx,1000,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=344091
gvp-10977,50 BC,,Apoyeque eruption (VEI 6),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=344091
gvp-10984,800 BC,,Momotombo eruption (VEI 4),nature,AMERICAS,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=344090
gvp-10988,1605,1606,Momotombo eruption (VEI 4),nature,AMERICAS,year,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=344090
gvp-11005,170 BC,,Masaya eruption (VEI 5),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=344100
gvp-11006,150,,Masaya eruption (VEI 5),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=344100
gvp-11045,770 BC,,Concepcion eruption (VEI 4),nature,AMERICAS,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=344120
gvp-11083,1820 BC,,Rincon de la Vieja eruption (VEI 4),nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345020
gvp-11110,3350 BC,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11112,2800 BC,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11113,2250 BC,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11115,1650 BC,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11116,1450 BC,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11117,1250 BC,,Arenal eruption (VEI 4),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11119,380 BC,,Arenal eruption (VEI 4),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11120,270 BC,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11121,170 BC,,Arenal eruption (VEI 4),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11122,400,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11123,550,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11124,650,,Arenal eruption (VEI 4),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11125,700,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11126,750,,Arenal eruption (VEI 4),nature,AMERICAS,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11127,1020,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11128,1030,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11129,1400,,Arenal eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345033
gvp-11237,40,,Turrialba eruption (VEI 4),nature,AMERICAS,approx,50,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=345070
gvp-11259,1310 BC,,"Bravo, Cerro eruption (VEI 4)",nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351012
gvp-11260,1050 BC,,"Bravo, Cerro eruption (VEI 4)",nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351012
gvp-11261,730 BC,,"Bravo, Cerro eruption (VEI 4)",nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351012
gvp-11262,750,,"Bravo, Cerro eruption (VEI 4)",nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351012
gvp-11263,1050,,"Bravo, Cerro eruption (VEI 4)",nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351012
gvp-11264,1330,,"Bravo, Cerro eruption (VEI 4)",nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351012
gvp-11265,1720,,"Bravo, Cerro eruption (VEI 4)",nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351012
gvp-11272,850 BC,,"Ruiz, Nevado del eruption (VEI 4)",nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351020
gvp-11273,200 BC,,"Ruiz, Nevado del eruption (VEI 4)",nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351020
gvp-11276,1350,,"Ruiz, Nevado del eruption (VEI 4)",nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351020
gvp-11279,1595-03-09,,"Ruiz, Nevado del eruption (VEI 4)",nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351020
gvp-11296,1990 BC,,"Tolima, Nevado del eruption (VEI 5)",nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351030
gvp-11340,2550 BC,,Dona Juana eruption (VEI 4),nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351070
gvp-11341,1897-11-01,1906-07-02,Dona Juana eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351070
gvp-11385,930 BC,,Azufral eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=351090
gvp-11392,1150 BC,,Cuicocha eruption (VEI 5),nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352003
gvp-11410,1040,,Cayambe eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352006
gvp-11412,1290,,Cayambe eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352006
gvp-11414,1570,,Cayambe eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352006
gvp-11419,690 BC,,Pululahua eruption (VEI 5),nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352011
gvp-11420,450 BC,,Pululahua eruption (VEI 4),nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352011
gvp-11446,2002-11-03,2003-01-10,Reventador eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352010
gvp-11451,3490 BC,,Atacazo eruption (VEI 4),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352021
gvp-11452,2490 BC,,Atacazo eruption (VEI 5),nature,AMERICAS,approx,40,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352021
gvp-11453,320 BC,,Atacazo eruption (VEI 5),nature,AMERICAS,approx,16,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352021
gvp-11469,70,,Guagua Pichincha eruption (VEI 4),nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352020
gvp-11471,930,,Guagua Pichincha eruption (VEI 5),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352020
gvp-11483,1660-10-27,1660-11-28,Guagua Pichincha eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352020
gvp-11516,3280 BC,,Cotopaxi eruption (VEI 5),nature,AMERICAS,approx,500,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11517,2640 BC,,Cotopaxi eruption (VEI 5),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11520,2050 BC,,Cotopaxi eruption (VEI 5),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11522,1050 BC,,Cotopaxi eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11523,400 BC,,Cotopaxi eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11524,230 BC,,Cotopaxi eruption (VEI 4),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11526,70,,Cotopaxi eruption (VEI 4),nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11527,150,,Cotopaxi eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11528,180,,Cotopaxi eruption (VEI 4),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11531,740,,Cotopaxi eruption (VEI 4),nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11532,770,,Cotopaxi eruption (VEI 4),nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11534,1130,,Cotopaxi eruption (VEI 5),nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11537,1350,,Cotopaxi eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11538,1532-11-15,,Cotopaxi eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11540,1534-06,1534-07,Cotopaxi eruption (VEI 4),nature,AMERICAS,year,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11548,1744-05,1744-12,Cotopaxi eruption (VEI 4),nature,AMERICAS,year,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11553,1768-04-04,,Cotopaxi eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11576,1877-01-16,1877-09-02,Cotopaxi eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352050
gvp-11597,1280,,Quilotoa eruption (VEI 6),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352060
gvp-11610,1010 BC,,Tungurahua eruption (VEI 5),nature,AMERICAS,approx,100,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352080
gvp-11620,730,,Tungurahua eruption (VEI 4),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352080
gvp-11638,1886-01-11,1888-07-02,Tungurahua eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352080
gvp-11640,1916-03-03,1925-12-01,Tungurahua eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=352080
gvp-11666,1968-06-11,1968-07-04,Fernandina eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=353010
gvp-11759,80 BC,,"Misti, El eruption (VEI 4)",nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=354010
gvp-11777,1082,,Ubinas eruption (VEI 5),nature,AMERICAS,approx,82,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=354020
gvp-11796,1320 BC,,Yucamane eruption (VEI 5),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=354050
gvp-11799,1802-03-20,1802-08-20,Tutupaca eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=354040
gvp-11814,290,,Parinacota eruption (VEI 4),nature,AMERICAS,approx,300,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=355012
gvp-11868,1993-01-30,1993-08-16,Lascar eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=355100
gvp-11930,1762-12-03,,Planchon-Peteroa eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=357040
gvp-11957,1916-07-02,1932-04-21,"Azul, Cerro eruption (VEI 5)",nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=357060
gvp-12017,920 BC,,Sollipulli eruption (VEI 5),nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=357111
gvp-12023,1640-02,,Llaima eruption (VEI 4),nature,AMERICAS,year,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=357110
gvp-12095,1810 BC,,Villarrica eruption (VEI 5),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=357120
gvp-12097,670 BC,,Villarrica eruption (VEI 4),nature,AMERICAS,approx,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=357120
gvp-12188,1955-07-27,1955-11-12,Carran-Los Venados eruption (VEI 4),nature,AMERICAS,exact,,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=357140
gvp-12190,960 BC,,Antillanca Volcanic Complex eruption (VEI 5),nature,AMERICAS,approx,150,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=357153
gvp-12191,230 BC,,Antillanca Volcanic Complex eruption (VEI 5),nature,AMERICAS,approx,200,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=357153
gvp-12204,860,,Puyehue-Cordon Caulle eruption (VEI 5),nature,AMERICAS,approx,75,"Global Volcanism Program, Volcanoes of the World, Smithsonian Institution",https://volcano.si.edu/volcano.cfm?vn=357150
